section,variant,dataset,revision,machine_id,iteration,variable,value,unit
compute_afs,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,3,virtmem_delta,0,byte
compute_afs,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,3,rss_delta,0,byte
compute_afs,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,3,stack_peak,242531076,byte
compute_afs,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,3,heap_peak,242535904,byte
compute_afs,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,3,heap_delta,4440,byte
compute_afs,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,3,stack_peak,6291456,byte
compute_afs,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,3,walltime,92509137,ns
compute_afs,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,3,virtmem_delta,0,byte
compute_afs,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,3,rss_delta,0,byte
compute_afs,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,3,stack_peak,242535516,byte
compute_afs,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,3,heap_peak,245146896,byte
compute_afs,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,3,heap_delta,4440,byte
compute_afs,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,3,stack_peak,6291456,byte
diversity,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,3,walltime,15599158,ns
diversity,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,3,virtmem_delta,0,byte
diversity,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,3,rss_delta,0,byte
diversity,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,3,stack_peak,242535516,byte
diversity,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,3,heap_peak,242544784,byte
diversity,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,3,heap_delta,0,byte
diversity,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,3,stack_peak,6291456,byte
diversity,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,3,walltime,81475377,ns
diversity,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,3,virtmem_delta,0,byte
diversity,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,3,rss_delta,0,byte
diversity,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,3,stack_peak,242535516,byte
diversity,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,3,heap_peak,244107672,byte
diversity,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,3,heap_delta,0,byte
diversity,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,3,stack_peak,6291456,byte
num_segregating_sites,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,3,walltime,15378456,ns
num_segregating_sites,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,3,virtmem_delta,0,byte
num_segregating_sites,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,3,rss_delta,0,byte
num_segregating_sites,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,3,stack_peak,242535516,byte
num_segregating_sites,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,3,heap_peak,242544784,byte
num_segregating_sites,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,3,heap_delta,0,byte
num_segregating_sites,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,3,stack_peak,6291456,byte
num_segregating_sites,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,3,walltime,81334754,ns
num_segregating_sites,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,3,virtmem_delta,0,byte
num_segregating_sites,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,3,rss_delta,0,byte
num_segregating_sites,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,3,stack_peak,242535516,byte
num_segregating_sites,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,3,heap_peak,244107672,byte
num_segregating_sites,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,3,heap_delta,0,byte
num_segregating_sites,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,3,stack_peak,6291456,byte
tajimas_d,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,3,walltime,31093621,ns
tajimas_d,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,3,virtmem_delta,0,byte
tajimas_d,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,3,rss_delta,0,byte
tajimas_d,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,3,stack_peak,242535516,byte
tajimas_d,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,3,heap_peak,242544784,byte
tajimas_d,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,3,heap_delta,0,byte
tajimas_d,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,3,stack_peak,6291456,byte
load,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,4,walltime,65321069,ns
load_forest_file,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,4,walltime,202044667,ns
load_forest_file,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,4,virtmem_delta,-126304256,byte
load_forest_file,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,4,rss_delta,-126242816,byte
load_forest_file,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,4,stack_peak,227671308,byte
load_forest_file,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,4,heap_peak,227679972,byte
load_forest_file,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,4,heap_delta,136148081,byte
load_forest_file,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,4,stack_peak,6291456,byte
compute_subtree_sizes,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,4,walltime,189069766,ns
compute_subtree_sizes,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,4,virtmem_delta,0,byte
compute_subtree_sizes,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,4,rss_delta,0,byte
compute_subtree_sizes,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,4,stack_peak,242526636,byte
compute_subtree_sizes,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,4,heap_peak,297489660,byte
compute_subtree_sizes,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,4,heap_delta,14855328,byte
compute_subtree_sizes,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,4,stack_peak,6291456,byte
compute_afs,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,4,walltime,16650517,ns
compute_afs,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,4,virtmem_delta,0,byte
compute_afs,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,4,rss_delta,0,byte
compute_afs,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,4,stack_peak,242531076,byte
compute_afs,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,4,heap_peak,242535904,byte
compute_afs,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,4,heap_delta,4440,byte
compute_afs,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,4,stack_peak,6291456,byte
compute_afs,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,4,walltime,93778607,ns
compute_afs,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,4,virtmem_delta,0,byte
compute_afs,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,4,rss_delta,0,byte
compute_afs,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,4,stack_peak,242535516,byte
compute_afs,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,4,heap_peak,245146896,byte
compute_afs,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,4,heap_delta,4440,byte
compute_afs,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,4,stack_peak,6291456,byte
diversity,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,4,walltime,15566698,ns
diversity,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,4,virtmem_delta,0,byte
diversity,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,4,rss_delta,0,byte
diversity,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,4,stack_peak,242535516,byte
diversity,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,4,heap_peak,242544784,byte
diversity,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,4,heap_delta,0,byte
diversity,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,4,stack_peak,6291456,byte
diversity,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,4,walltime,82975037,ns
diversity,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,4,virtmem_delta,0,byte
diversity,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,4,rss_delta,0,byte
diversity,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,4,stack_peak,242535516,byte
diversity,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,4,heap_peak,244107672,byte
diversity,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,4,heap_delta,0,byte
diversity,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,4,stack_peak,6291456,byte
num_segregating_sites,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,4,walltime,15827487,ns
num_segregating_sites,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,4,virtmem_delta,0,byte
num_segregating_sites,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,4,rss_delta,0,byte
num_segregating_sites,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,4,stack_peak,242535516,byte
num_segregating_sites,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,4,heap_peak,242544784,byte
num_segregating_sites,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,4,heap_delta,0,byte
num_segregating_sites,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,4,stack_peak,6291456,byte
num_segregating_sites,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,4,walltime,83145828,ns
num_segregating_sites,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,4,virtmem_delta,0,byte
num_segregating_sites,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,4,rss_delta,0,byte
num_segregating_sites,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,4,stack_peak,242535516,byte
num_segregating_sites,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,4,heap_peak,244107672,byte
num_segregating_sites,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,4,heap_delta,0,byte
num_segregating_sites,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,4,stack_peak,6291456,byte
tajimas_d,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,4,walltime,32488885,ns
tajimas_d,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,4,virtmem_delta,0,byte
tajimas_d,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,4,rss_delta,0,byte
tajimas_d,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,4,stack_peak,242535516,byte
tajimas_d,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,4,heap_peak,242544784,byte
tajimas_d,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,4,heap_delta,0,byte
tajimas_d,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,4,stack_peak,6291456,byte
load,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,5,walltime,71316007,ns
load_forest_file,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,5,walltime,203532848,ns
load_forest_file,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,5,virtmem_delta,-126304256,byte
load_forest_file,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,5,rss_delta,-126242816,byte
load_forest_file,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,5,stack_peak,227671308,byte
load_forest_file,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,5,heap_peak,227679972,byte
load_forest_file,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,5,heap_delta,136148081,byte
load_forest_file,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,5,stack_peak,6291456,byte
compute_subtree_sizes,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,5,walltime,203044006,ns
compute_subtree_sizes,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,5,virtmem_delta,-61038592,byte
compute_subtree_sizes,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,5,rss_delta,-60825600,byte
compute_subtree_sizes,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,5,stack_peak,242526636,byte
compute_subtree_sizes,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,5,heap_peak,297489660,byte
compute_subtree_sizes,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,5,heap_delta,14855328,byte
compute_subtree_sizes,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,5,stack_peak,6291456,byte
compute_afs,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,5,walltime,17000613,ns
compute_afs,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,5,virtmem_delta,0,byte
compute_afs,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,5,rss_delta,0,byte
compute_afs,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,5,stack_peak,242531076,byte
compute_afs,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,5,heap_peak,242535904,byte
compute_afs,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,5,heap_delta,4440,byte
compute_afs,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,5,stack_peak,6291456,byte
compute_afs,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,5,walltime,92565468,ns
compute_afs,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,5,virtmem_delta,0,byte
compute_afs,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,5,rss_delta,0,byte
compute_afs,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,5,stack_peak,242535516,byte
compute_afs,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,5,heap_peak,245146896,byte
compute_afs,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,5,heap_delta,4440,byte
compute_afs,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,5,stack_peak,6291456,byte
diversity,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,5,walltime,16380422,ns
diversity,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,5,virtmem_delta,0,byte
diversity,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,5,rss_delta,0,byte
diversity,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,5,stack_peak,242535516,byte
diversity,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,5,heap_peak,242544784,byte
diversity,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,5,heap_delta,0,byte
diversity,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,5,stack_peak,6291456,byte
diversity,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,5,walltime,81341090,ns
diversity,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,5,virtmem_delta,0,byte
diversity,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,5,rss_delta,0,byte
diversity,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,5,stack_peak,242535516,byte
diversity,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,5,heap_peak,244107672,byte
diversity,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,5,heap_delta,0,byte
diversity,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,5,stack_peak,6291456,byte
num_segregating_sites,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,5,walltime,16126807,ns
num_segregating_sites,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,5,virtmem_delta,0,byte
num_segregating_sites,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,5,rss_delta,0,byte
num_segregating_sites,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,5,stack_peak,242535516,byte
num_segregating_sites,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,5,heap_peak,242544784,byte
num_segregating_sites,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,5,heap_delta,0,byte
num_segregating_sites,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,5,stack_peak,6291456,byte
num_segregating_sites,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,5,walltime,81336201,ns
num_segregating_sites,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,5,virtmem_delta,0,byte
num_segregating_sites,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,5,rss_delta,0,byte
num_segregating_sites,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,5,stack_peak,242535516,byte
num_segregating_sites,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,5,heap_peak,244107672,byte
num_segregating_sites,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,5,heap_delta,0,byte
num_segregating_sites,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,5,stack_peak,6291456,byte
tajimas_d,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,5,walltime,31367956,ns
tajimas_d,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,5,virtmem_delta,0,byte
tajimas_d,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,5,rss_delta,0,byte
tajimas_d,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,5,stack_peak,242535516,byte
tajimas_d,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,5,heap_peak,242544784,byte
tajimas_d,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,5,heap_delta,0,byte
tajimas_d,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,5,stack_peak,6291456,byte
load,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,6,walltime,65497133,ns
load_forest_file,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,6,walltime,202202283,ns
load_forest_file,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,6,virtmem_delta,-126304256,byte
load_forest_file,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,6,rss_delta,-126242816,byte
load_forest_file,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,6,stack_peak,227671308,byte
load_forest_file,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,6,heap_peak,227679972,byte
load_forest_file,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,6,heap_delta,136148081,byte
load_forest_file,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,6,stack_peak,6291456,byte
compute_subtree_sizes,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,6,walltime,189446948,ns
compute_subtree_sizes,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,6,virtmem_delta,0,byte
compute_subtree_sizes,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,6,rss_delta,0,byte
compute_subtree_sizes,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,6,stack_peak,242526636,byte
compute_subtree_sizes,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,6,heap_peak,297489660,byte
compute_subtree_sizes,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,6,heap_delta,14855328,byte
compute_subtree_sizes,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,6,stack_peak,6291456,byte
compute_afs,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,6,walltime,16678180,ns
compute_afs,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,6,virtmem_delta,0,byte
compute_afs,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,6,rss_delta,0,byte
compute_afs,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,6,stack_peak,242531076,byte
compute_afs,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,6,heap_peak,242535904,byte
compute_afs,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,6,heap_delta,4440,byte
compute_afs,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,6,stack_peak,6291456,byte
compute_afs,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,6,walltime,92198853,ns
compute_afs,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,6,virtmem_delta,0,byte
compute_afs,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,6,rss_delta,0,byte
compute_afs,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,6,stack_peak,242535516,byte
compute_afs,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,6,heap_peak,245146896,byte
compute_afs,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,6,heap_delta,4440,byte
compute_afs,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,6,stack_peak,6291456,byte
diversity,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,6,walltime,15243955,ns
diversity,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,6,virtmem_delta,0,byte
diversity,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,6,rss_delta,0,byte
diversity,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,6,stack_peak,242535516,byte
diversity,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,6,heap_peak,242544784,byte
diversity,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,6,heap_delta,0,byte
diversity,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,6,stack_peak,6291456,byte
diversity,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,6,walltime,81050439,ns
diversity,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,6,virtmem_delta,0,byte
diversity,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,6,rss_delta,0,byte
diversity,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,6,stack_peak,242535516,byte
diversity,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,6,heap_peak,244107672,byte
diversity,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,6,heap_delta,0,byte
diversity,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,6,stack_peak,6291456,byte
num_segregating_sites,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,6,walltime,14958840,ns
num_segregating_sites,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,6,virtmem_delta,0,byte
num_segregating_sites,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,6,rss_delta,0,byte
num_segregating_sites,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,6,stack_peak,242535516,byte
num_segregating_sites,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,6,heap_peak,242544784,byte
num_segregating_sites,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,6,heap_delta,0,byte
num_segregating_sites,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,6,stack_peak,6291456,byte
num_segregating_sites,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,6,walltime,81100422,ns
num_segregating_sites,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,6,virtmem_delta,0,byte
num_segregating_sites,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,6,rss_delta,0,byte
num_segregating_sites,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,6,stack_peak,242535516,byte
num_segregating_sites,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,6,heap_peak,244107672,byte
num_segregating_sites,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,6,heap_delta,0,byte
num_segregating_sites,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,6,stack_peak,6291456,byte
tajimas_d,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,6,walltime,31246570,ns
tajimas_d,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,6,virtmem_delta,0,byte
tajimas_d,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,6,rss_delta,0,byte
tajimas_d,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,6,stack_peak,242535516,byte
tajimas_d,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,6,heap_peak,242544784,byte
tajimas_d,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,6,heap_delta,0,byte
tajimas_d,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,6,stack_peak,6291456,byte
load,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,7,walltime,74203418,ns
load_forest_file,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,7,walltime,203147499,ns
load_forest_file,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,7,virtmem_delta,-133632000,byte
load_forest_file,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,7,rss_delta,-133816320,byte
load_forest_file,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,7,stack_peak,227671308,byte
load_forest_file,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,7,heap_peak,227679972,byte
load_forest_file,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,7,heap_delta,136148081,byte
load_forest_file,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,7,stack_peak,6291456,byte
compute_subtree_sizes,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,7,walltime,211050718,ns
compute_subtree_sizes,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,7,virtmem_delta,-103137280,byte
compute_subtree_sizes,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,7,rss_delta,-103268352,byte
compute_subtree_sizes,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,7,stack_peak,242526636,byte
compute_subtree_sizes,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,7,heap_peak,297489660,byte
compute_subtree_sizes,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,7,heap_delta,14855328,byte
compute_subtree_sizes,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,7,stack_peak,6291456,byte
compute_afs,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,7,walltime,17110239,ns
compute_afs,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,7,virtmem_delta,0,byte
compute_afs,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,7,rss_delta,0,byte
compute_afs,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,7,stack_peak,242531076,byte
compute_afs,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,7,heap_peak,242535904,byte
compute_afs,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,7,heap_delta,4440,byte
compute_afs,sfkit,data/sgdp_chr22.trees,46c61fa,i10pc34,7,stack_peak,6291456,byte
compute_afs,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,7,walltime,92719149,ns
compute_afs,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,7,virtmem_delta,0,byte
compute_afs,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,7,rss_delta,0,byte
compute_afs,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,7,stack_peak,242535516,byte
compute_afs,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,7,heap_peak,245146896,byte
compute_afs,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,7,heap_delta,4440,byte
compute_afs,tskit,data/sgdp_chr22.trees,46c61fa,i10pc34,7,stack_peak,6291456,byte
